1773247500,"0"
1773247515,"0"
1773247530,"0"
1773247545,"0"
1773247560,"0"
1773247575,"0"
1773247590,"0"
1773247605,"0"
1773247620,"0"
1773247635,"0"
1773247650,"0"
1773247665,"0"
1773247680,"0"
1773247695,"1267.742052943961"
1773247710,"1275.5917051366598"
1773247725,"1262.158096032192"
1773247740,"2111.456818307344"
1773247755,"2053.5739865348805"
1773247770,"2622.5189792371716"
1773247785,"3876.528829353524"
1773247800,"1744.8349307774229"
1773247815,"1776.7174537765006"
1773247830,"1267.2344762320738"
1773247845,"0"
1773247860,"1328.4084971441957"
1773247875,"1338.7565368971527"
1773247890,"2900.5338272142935"
1773247905,"2925.285672428948"
1773247920,"1543.8294206332114"
1773247935,"826.8066209123939"
1773247950,"0"
1773247965,"0"
1773247980,"0"
1773247995,"0"
1773248010,"151.31420971942592"
1773248025,"961.5370724836578"
1773248040,"974.3814961206265"
1773248055,"2231.3014109059213"
1773248070,"2228.3880093574885"
1773248085,"1396.0463531015678"
1773248100,"148.0972611407394"
1773248115,"146.097874161792"
1773248130,"153.33358289971176"
1773248145,"0"
1773248160,"0"
1773248175,"73.55265048125268"
1773248190,"74.73225200240836"
1773248205,"811.2935753385192"
1773248220,"764.93547724429"
1773248235,"9653.973631877441"
1773248250,"9767.049414872152"
1773248265,"9189.339798447649"
1773248280,"1487.426236949614"
1773248295,"1326.9023108487509"
1773248310,"1344.7879616963064"
1773248325,"0"
1773248340,"1158.616788063079"
1773248355,"1215.8361470817408"
1773248370,"4472.2560320756065"
1773248385,"9724.279164174775"
1773248400,"9643.01631802171"
1773248415,"13714.367130313984"
1773248430,"12655.531524327074"
1773248445,"6240.3917656660915"
1773248460,"3724.855407224183"
1773248475,"5462.908225794825"
1773248490,"4058.36786164655"
1773248505,"5554.053050003715"
1773248520,"3606.7582689732344"
1773248535,"5265.0674391237435"
1773248550,"27215.21571717678"
1773248565,"36283.76093508785"
1773248580,"41034.67571616816"
1773248595,"26731.600307118573"
1773248610,"13696.731401694013"
1773248625,"41148.34444423926"
1773248640,"35070.40970615562"
1773248655,"60225.26771347722"
1773248670,"61132.1376740186"
1773248685,"33322.02526116551"
1773248700,"34159.885666733"
1773248715,"3690.422560591044"
1773248730,"9864.94924446506"
1773248745,"8465.015825730778"
1773248760,"7217.424476375593"
1773248775,"0"
1773248790,"5457.694870086609"
1773248805,"20356.807511737086"
1773248820,"20431.371827200943"
1773248835,"19244.87563438122"
1773248850,"20210.276386570215"
1773248865,"13013.032961478755"
1773248880,"18943.204460286994"
1773248895,"30798.113860214467"
1773248910,"27002.61576528809"
1773248925,"84467.45486674075"
1773248940,"73124.01074833437"
1773248955,"64599.636736382105"
1773248970,"65816.37626193224"
1773248985,"1888.9155337477632"
1773249000,"7093.920259787119"
1773249015,"7158.231995922231"
1773249030,"7959.432949624311"
1773249045,"7971.38249958297"
1773249060,"11893.277817345093"
1773249075,"69310.6506198534"
1773249090,"75705.95885768716"
1773249105,"64979.07919237651"
1773249120,"62526.07429630284"
1773249135,"6003.825322202957"
1773249150,"12704.946448446364"
1773249165,"29805.33504970321"
1773249180,"29253.373092569072"
1773249195,"23645.121137228725"
1773249210,"67268.19276242498"
1773249225,"72590.39829040934"
1773249240,"78456.43541228685"
1773249255,"40016.90293453725"
1773249270,"38619.5785503744"
1773249285,"41154.90483162519"
1773249300,"51462.31692524938"
1773249315,"46174.769991636065"
1773249330,"102710.90463474413"
1773249345,"118804.97439648867"
1773249360,"105877.72179069725"
1773249375,"55698.74476987449"
1773249390,"108240.45932875696"
1773249405,"86397.87406805933"
1773249420,"89563.87801547564"
1773249435,"41567.01030927835"
1773249450,"48224.92525395087"
1773249465,"39821.16066430304"
1773249480,"44779.13657403239"
1773249495,"60358.99837867052"
1773249510,"64229.654083536676"
1773249525,"159701.6317016317"
1773249540,"119539.97898268838"
1773249555,"152043.5677467534"
1773249570,"326170.2552195759"
1773249585,"237956.6823614632"
1773249600,"210037.99367374607"
1773249615,"37242.519424698294"
1773249630,"137906.5608209857"
1773249645,"225020.4835243059"
1773249660,"242156.26797285856"
1773249675,"346728.4599574383"
1773249690,"349514.7894506776"
1773249705,"325085.84273230185"
1773249720,"227721.58178899754"
1773249735,"111017.89676083418"
1773249750,"53752.6863883513"
1773249765,"76437.24221370828"
1773249780,"64070.74950254255"
1773249795,"147169.21630320785"
1773249810,"248982.21193891717"
1773249825,"307665.350517768"
1773249840,"326126.9451706415"
1773249855,"134138.5352348688"
1773249870,"132208.79198920535"
1773249885,"76807.39243430551"
1773249900,"40651.256281407026"
1773249915,"41676.16808698207"
1773249930,"35798.22302810517"
1773249945,"120498.4100477874"
1773249960,"126139.48025253268"
1773249975,"119581.93765672762"
1773249990,"99184.11996957294"
1773250005,"23177.294296714117"
1773250020,"36114.127160876946"
1773250035,"46945.77534974715"
1773250050,"386139.66278312466"
1773250065,"383628.30362065794"
1773250080,"403147.85442694183"
1773250095,"102095.26557850123"
1773250110,"78352.9752425076"
1773250125,"188878.64156675528"
1773250140,"157216.57910099239"
1773250155,"270402.40396208566"
1773250170,"353640.24048964557"
1773250185,"230776.8764469894"
1773250200,"143870.37607612144"
1773250215,"19850.15126587333"
1773250230,"141554.143826914"
1773250245,"144374.12746724015"
1773250260,"134044.86422668237"
1773250275,"200419.70067250577"
1773250290,"245817.52705403604"
1773250305,"252698.99386146525"
1773250320,"252938.1937978944"
