1773247500,"717844480"
1773247515,"730869760"
1773247530,"723644416"
1773247545,"724103168"
1773247560,"724480000"
1773247575,"743141376"
1773247590,"751157248"
1773247605,"761462784"
1773247620,"761585664"
1773247635,"769765376"
1773247650,"747077632"
1773247665,"747610112"
1773247680,"747376640"
1773247695,"750940160"
1773247710,"754044928"
1773247725,"755445760"
1773247740,"756019200"
1773247755,"760832000"
1773247770,"437112832"
1773247785,"449171456"
1773247800,"450121728"
1773247815,"458825728"
1773247830,"470642688"
1773247845,"474963968"
1773247860,"483254272"
1773247875,"495738880"
1773247890,"502960128"
1773247905,"509706240"
1773247920,"509825024"
1773247935,"516681728"
1773247950,"539209728"
1773247965,"540151808"
1773247980,"546287616"
1773247995,"546344960"
1773248010,"535523328"
1773248025,"549720064"
1773248040,"549834752"
1773248055,"560693248"
1773248070,"566022144"
1773248085,"577560576"
1773248100,"583176192"
1773248115,"588152832"
1773248130,"582062080"
1773248145,"592875520"
1773248160,"592834560"
1773248175,"599003136"
1773248190,"602841088"
1773248205,"611164160"
1773248220,"621867008"
1773248235,"624443392"
1773248250,"458878976"
1773248265,"472735744"
1773248280,"479576064"
1773248295,"490446848"
1773248310,"503877632"
1773248325,"504909824"
1773248340,"506167296"
1773248355,"519483392"
1773248370,"522960896"
1773248385,"532328448"
1773248400,"532430848"
1773248415,"542380032"
1773248430,"561967104"
1773248445,"567156736"
1773248460,"573280256"
1773248475,"579792896"
1773248490,"575680512"
1773248505,"584273920"
1773248520,"589987840"
1773248535,"580554752"
1773248550,"595800064"
1773248565,"602697728"
1773248580,"610123776"
1773248595,"607490048"
1773248610,"614346752"
1773248625,"604745728"
1773248640,"603107328"
1773248655,"601587712"
1773248670,"591880192"
1773248685,"594972672"
1773248700,"606281728"
1773248715,"615256064"
1773248730,"396795904"
1773248745,"406372352"
1773248760,"415318016"
1773248775,"422604800"
1773248790,"427945984"
1773248805,"438657024"
1773248820,"437284864"
1773248835,"444866560"
1773248850,"432058368"
1773248865,"427253760"
1773248880,"437960704"
1773248895,"431071232"
1773248910,"442609664"
1773248925,"454778880"
1773248940,"461819904"
1773248955,"474451968"
1773248970,"475422720"
1773248985,"454774784"
1773249000,"463462400"
1773249015,"471674880"
1773249030,"471478272"
1773249045,"463265792"
1773249060,"471687168"
1773249075,"481366016"
1773249090,"463974400"
1773249105,"469417984"
1773249120,"464957440"
1773249135,"472379392"
1773249150,"473718784"
1773249165,"471277568"
1773249180,"477229056"
1773249195,"492527616"
1773249210,"274882560"
1773249225,"286216192"
1773249240,"296534016"
1773249255,"296300544"
1773249270,"306302976"
1773249285,"314155008"
1773249300,"313044992"
1773249315,"317173760"
1773249330,"295677952"
1773249345,"292532224"
1773249360,"296628224"
1773249375,"276279296"
1773249390,"298512384"
1773249405,"305057792"
1773249420,"305676288"
1773249435,"305876992"
1773249450,"311025664"
1773249465,"311726080"
1773249480,"313442304"
1773249495,"291262464"
1773249510,"297447424"
1773249525,"273395712"
1773249540,"268275712"
1773249555,"256966656"
1773249570,"288202752"
1773249585,"268599296"
1773249600,"273158144"
1773249615,"240582656"
1773249630,"214016000"
1773249645,"181026816"
1773249660,"185315328"
1773249675,"195588096"
1773249690,"219738112"
1773249705,"218472448"
1773249720,"221847552"
1773249735,"212078592"
1773249750,"232161280"
1773249765,"207917056"
1773249780,"223752192"
1773249795,"213848064"
1773249810,"168972288"
1773249825,"179490816"
1773249840,"204660736"
1773249855,"211484672"
1773249870,"238174208"
1773249885,"243535872"
1773249900,"251805696"
1773249915,"253792256"
1773249930,"254398464"
1773249945,"266280960"
1773249960,"259891200"
1773249975,"259747840"
1773249990,"247537664"
1773250005,"259747840"
1773250020,"209088512"
1773250035,"138620928"
1773250050,"201613312"
1773250065,"205148160"
1773250080,"211984384"
1773250095,"223891456"
1773250110,"218288128"
1773250125,"215584768"
1773250140,"163557376"
1773250155,"136269824"
1773250170,"145874944"
1773250185,"132546560"
1773250200,"135458816"
1773250215,"136110080"
1773250230,"152035328"
1773250245,"153743360"
1773250260,"138063872"
1773250275,"132415488"
1773250290,"175202304"
1773250305,"178294784"
1773250320,"181448704"
